user_id,title,short_description,long_description,title_trans,short_description_trans,long_description_trans,technical assistance?,feasibility study?,purpose code,Difficulty level,Non-natural disaster,activity code1,activity code2,activity code3,activity code4,activity code5,activity code6,activity code7,activity code8,activity code9
40818398,ROUTMAPPING/CULTURE AND DEVELOPMENT,ROUTMAPPING/CULTURE AND DEVELOPMENT,TO EVALUATE THE USE OF ARTS AND CULTURAL WORK BY 5 DEVELOPMENT NGOS.,ROUTMAPPING/CULTURE AND DEVELOPMENT,ROUTMAPPING/CULTURE AND DEVELOPMENT,TO EVALUATE THE USE OF ARTS AND CULTURAL WORK BY 5 DEVELOPMENT NGOS.,,,16010,4,,16010.07,,,,,,,,
40818398,ROYAL INSTITUTE,ROYAL INSTITUTE,This is to provide and maintain means of information and communication upon important economics questions and to promote their study and investigations through publications and a series of stimulating high-quality seminars and workshops,ROYAL INSTITUTE,ROYAL INSTITUTE,This is to provide and maintain means of information and communication upon important economics questions and to promote their study and investigations through publications and a series of stimulating high-quality seminars and workshops,,,15110,3,,15110.01,,,,,,,,
40818398,RPNGC DEVELOPMENT PROJECT PHASE III,ROYAL PAPUA NEW GUINEA CONSTABULARY DEVELOPMENT PROJECT,Phase III of the Royal Papua New Guinea Constabulary Development Project began in March 2000. This phase builds on the achievements of 12 years of Australian assistance to the RPNGC. Phase III will run for five years. The goal is to improve the capabilit,RPNGC DEVELOPMENT PROJECT PHASE III,ROYAL PAPUA NEW GUINEA CONSTABULARY DEVELOPMENT PROJECT,Phase III of the Royal Papua New Guinea Constabulary Development Project began in March 2000. This phase builds on the achievements of 12 years of Australian assistance to the RPNGC. Phase III will run for five years. The goal is to improve the capabilit,,,15130,4,,15130.06,,,,,,,,
40818398,ROZAN RABATA POLICE TRG III,ROZAN RABATA POLICE TRG III,"TO ENABLE AND MOTIVATE THE POLICE TO CONTRIBUTE TOWARDS A POSITIVE CHANGE IN THIER RELATIONSHIP WITH COMMUNITY. TO WORK WITH POLICE TO ENHANCECAPACITY AND OWNERSHIP OF THE ISSUES OF SELF AWARENESS, GENDER VIOLENCE AGAINST WOMEN & CHILDREN.",Rozana RABAT POLICE SQUARE III,Rozana RABAT POLICE SQUARE III,"TO ENABLE AND MOTIVATE THE POLICE TO CONTRIBUTE TOWARDS A POSITIVE CHANGE IN THIER RELATIONSHIP WITH COMMUNITY. TO WORK WITH POLICE TO ENHANCECAPACITY AND OWNERSHIP OF THE ISSUES OF SELF AWARENESS, GENDER VIOLENCE AGAINST WOMEN & CHILDREN.",,,15130,4,,15130.06,42010.01,,,,,,,
40818398,RPNGC DEVELOPMENT PROJECT PHASE 2,RPNGC DEVELOPMENT PROJECT,"Phase II of the Royal PNG Constabulary Development Project commenced in January 1993 and, following an extension,  finished in February 2000. The estimated cost of this phase is $A87 million. The Project's goal was  to improve the capability of the Const",RPNGC DEVELOPMENT PROJECT PHASE 2,RPNGC DEVELOPMENT PROJECT,"Phase II of the Royal PNG Constabulary Development Project commenced in January 1993 and, following an extension,  finished in February 2000. The estimated cost of this phase is $A87 million. The Project's goal was  to improve the capability of the Const",,,15130,4,,15130.06,,,,,,,,
40818398,RPNGC DEVELOPMENT PROJECT PHASE III,RPNGC DEVELOPMENT PROJECT,"PHASE III OF THE ROYAL PAPUA NEW GUINEA CONSTABULARY DEVELOPMENT PROJECT BEGAN IN MARCH 2000. THIS FIVE YEAR PHASE BUILDS ON THE ACHIEVEMENTS OF 12 YEARS OF AUSTRALIAN ASSISTANCE TO THE RPNGC UNDER PREVIOUS PHASES.THE GOAL IS TO IMPROVE THE CAPABILITY OF THE RPNGC TO ENFORCE THE LAW EFFECTIVELY AND IN AN IMPARTIAL MANNER, AND TO WORK WITH THE COMMUNITY TO PRESERVE PEACE AND GOOD ORDER. THE ESTIMATED COST OF THIS PHASE ISA$57 MILLION.",RPNGC DEVELOPMENT PROJECT PHASE III,RPNGC DEVELOPMENT PROJECT,"PHASE III OF THE ROYAL PAPUA NEW GUINEA CONSTABULARY DEVELOPMENT PROJECT BEGAN IN MARCH 2000. THIS FIVE YEAR PHASE BUILDS ON THE ACHIEVEMENTS OF 12 YEARS OF AUSTRALIAN ASSISTANCE TO THE RPNGC UNDER PREVIOUS PHASES.THE GOAL IS TO IMPROVE THE CAPABILITY OF THE RPNGC TO ENFORCE THE LAW EFFECTIVELY AND IN AN IMPARTIAL MANNER, AND TO WORK WITH THE COMMUNITY TO PRESERVE PEACE AND GOOD ORDER. THE ESTIMATED COST OF THIS PHASE ISA$57 MILLION.",,,15130,4,,15130.06,,,,,,,,
40818398,RPNGC DEVELOPMENT PROJECT PHASE III,RPNGC DEVELOPMENT PROJECT,Phase III of the Royal Papua New Guinea Constabulary Development Project began in March 2000. This phase builds on the achievements of 12 years of Australian assistance to the RPNGC. Phase III will run for five years. The goal is to improve the capabilit,RPNGC DEVELOPMENT PROJECT PHASE III,RPNGC DEVELOPMENT PROJECT,Phase III of the Royal Papua New Guinea Constabulary Development Project began in March 2000. This phase builds on the achievements of 12 years of Australian assistance to the RPNGC. Phase III will run for five years. The goal is to improve the capabilit,,,15130,4,,15130.06,,,,,,,,
40818398,,RPNGC DEVELOPMENT PROJECT,"PHASE III OF THE ROYAL PAPUA NEW GUINEA CONSTABULARY DEVELOPMENT PROJECT BEGAN IN MARCH 2000. THIS FIVE YEAR PHASE BUILDS ON THE ACHIEVEMENTS OF 12 YEARS OF AUSTRALIAN ASSISTANCE TO THE RPNGC UNDER PREVIOUS PHASES.THE GOAL IS TO IMPROVE THE CAPABILITY OF THE RPNGC TO ENFORCE THE LAW EFFECTIVELY AND IN AN IMPARTIAL MANNER, AND TO WORK WITH THE COMMUNITY TO PRESERVE PEACE AND GOOD ORDER. THE ESTIMATED COST OF THIS PHASE IS",,RPNGC DEVELOPMENT PROJECT,"PHASE III OF THE ROYAL PAPUA NEW GUINEA CONSTABULARY DEVELOPMENT PROJECT BEGAN IN MARCH 2000. THIS FIVE YEAR PHASE BUILDS ON THE ACHIEVEMENTS OF 12 YEARS OF AUSTRALIAN ASSISTANCE TO THE RPNGC UNDER PREVIOUS PHASES.THE GOAL IS TO IMPROVE THE CAPABILITY OF THE RPNGC TO ENFORCE THE LAW EFFECTIVELY AND IN AN IMPARTIAL MANNER, AND TO WORK WITH THE COMMUNITY TO PRESERVE PEACE AND GOOD ORDER. THE ESTIMATED COST OF THIS PHASE IS",,,15130,4,,15130.06,,,,,,,,
40818398,RRRT Strategic Partnership (Regional Rights Resource team),RRRT STRATEGIC PARTNERSHIP (REGIONAL RIGHTS RESOURCE TEAM),"The Regional Rights Resource Team (RRRT) is a Pacific grown organisation that provides technical advice and training on human rights.  Partners include governments, regional and civil society organisations.",RRRT Strategic Partnership (Regional Rights Resource team),RRRT STRATEGIC PARTNERSHIP (REGIONAL RIGHTS RESOURCE TEAM),"The Regional Rights Resource Team (RRRT) is a Pacific grown organisation that provides technical advice and training on human rights.  Partners include governments, regional and civil society organisations.",1,,15150,4,,15150.07,,,,,,,,
40818398,RSIP INTERIM INSTITUTIONAL STRENGTHENING,RSIP INTERIM INSTITUTIONAL STRENGTHENING,It was agreed at the 1998 Solomon Islands/Australia High Level Consultations that the objective of any new aid activities would be to support the Solomon Islands Government's (SIG) Policy and Structural Reform Program. Strengthening the Royal Solomon Isl,RSIP INTERIM INSTITUTIONAL STRENGTHENING,RSIP INTERIM INSTITUTIONAL STRENGTHENING,It was agreed at the 1998 Solomon Islands/Australia High Level Consultations that the objective of any new aid activities would be to support the Solomon Islands Government's (SIG) Policy and Structural Reform Program. Strengthening the Royal Solomon Isl,1,,15110,3,,15110.01,,,,,,,,
40818398,DZO RUDNANY COMMUNITY CARE,RUDNANY COMMUNITY CARE,VERBETERING POSITIE ROMA D.M.V. INRICHTING GEMEENSCHAPSCENTRUM OPDAT ZIJ ALS VOLWAARDIGE BURGERS BETROKKEN KUNNEN WORDEN BIJ HERINRICHTING VAN HUN MAATSCHAPPIJ.,DZO RUDNANY COMMUNITY CARE,RUDNANY COMMUNITY CARE,IMPROVE ROMA SITUATION DMV DEVICE GEMEENSCHAPSCENTRUM as full citizens SO THEY CAN BE INVOLVED IN RESETTLEMENT OF THEIR SOCIETY.,,,15150,3,,15150.02,,,,,,,,
40818398,Rule of Law,RULE OF LAW,Annual Programme for Kosovo (under UNSCR 1244) under the IPA Transition Assistance and Institution Building Component for 2008 - Rule of Law,Rule of Law,RULE OF LAW,Annual Programme for Kosovo (under UNSCR 1244) under the IPA Transition Assistance and Institution Building Component for 2008 - Rule of Law,1,,15140,3,,15140.04,,,,,,,,
40818398,RULE OF LAW,RULE OF LAW,"IMPROVING HUMAN RIGHTS AND WOMEN’S RIGHTS IN PAKISTAN BY WORKING WITH THE LAHORE-BASED AGHS LEGAL AID CELL TO INITIATE HUMAN RIGHTS ADVOCACY TRAINING PROGRAMS FOR LAWYERS, PARALEGALS, JUDGES AND POLICY MAKERS, DEVELOP A NETWORK OF WOMEN’S RIGHTS AND HUMAN RIGHTS ORGANIZATIONS AND PRODUCE AND DISSEMINATE MATERIALS AMONG GRASSROOTS ADVOCATES SUCH AS BEST PRACTICES ON HUMAN RIGHTS ADVOCACY AND STRATEGIC TOOLS TO IMPLEMENT RIGHTS OF VULNERABLE GROUPS",RULE OF LAW,RULE OF LAW,"IMPROVING HUMAN RIGHTS AND WOMEN’S RIGHTS IN PAKISTAN BY WORKING WITH THE LAHORE-BASED AGHS LEGAL AID CELL TO INITIATE HUMAN RIGHTS ADVOCACY TRAINING PROGRAMS FOR LAWYERS, PARALEGALS, JUDGES AND POLICY MAKERS, DEVELOP A NETWORK OF WOMEN’S RIGHTS AND HUMAN RIGHTS ORGANIZATIONS AND PRODUCE AND DISSEMINATE MATERIALS AMONG GRASSROOTS ADVOCATES SUCH AS BEST PRACTICES ON HUMAN RIGHTS ADVOCACY AND STRATEGIC TOOLS TO IMPLEMENT RIGHTS OF VULNERABLE GROUPS",,,15100,4,,15150.07,42010.01,15130.04,15150.04,,,,,
40818398,RULE OF LAW,RULE OF LAW,"IN ORDER TO STRENGTHEN THE RULE OF LAW IN CHINA, THIS PROGRAM WILL SUPPORT JUDICIAL REFORM AND ADMINISTRATIVE AND REGULATORY REFORM",RULE OF LAW,RULE OF LAW,"IN ORDER TO STRENGTHEN THE RULE OF LAW IN CHINA, THIS PROGRAM WILL SUPPORT JUDICIAL REFORM AND ADMINISTRATIVE AND REGULATORY REFORM",,,15130,4,,15130.03,,,,,,,,
40818398,RULE OF LAW,RULE OF LAW,"PROMOTING RULE OF LAW IN CHINA THROUGH A FOREIGN LL.M. DEGREE PROGRAM IN CHINA. THIS PROGRAM EDUCATES CHINESE LEGAL PROFESSIONALS IN CHINA TO EARN AN AMERICAN LAW DEGREE WITH A DEPTH, RIGOR AND LENGTH OF THE TRAINING DIFFERENT FROM THE TYPICAL SHORT-TERM SEMINARS. THIS PROGRAM ALSO INCLUDES SHORT-TERM TRAINING FOR PROSECUTORS AND JUDGES",RULE OF LAW,RULE OF LAW,"PROMOTING RULE OF LAW IN CHINA THROUGH A FOREIGN LL.M. DEGREE PROGRAM IN CHINA. THIS PROGRAM EDUCATES CHINESE LEGAL PROFESSIONALS IN CHINA TO EARN AN AMERICAN LAW DEGREE WITH A DEPTH, RIGOR AND LENGTH OF THE TRAINING DIFFERENT FROM THE TYPICAL SHORT-TERM SEMINARS. THIS PROGRAM ALSO INCLUDES SHORT-TERM TRAINING FOR PROSECUTORS AND JUDGES",,,15130,4,,15130.04,,,,,,,,
40818398,RULE OF LAW,RULE OF LAW,Rule of Law  Funding: 1021.1 - Dev Asst - Development Assistance,RULE OF LAW,RULE OF LAW,Rule of Law  Funding: 1021.1 - Dev Asst - Development Assistance,,,15140,4,,15140.04,,,,,,,,
40818398,RULE OF LAW,RULE OF LAW,SUPPORT FOR THE EFFORTS OF THE SPECIAL PROSECUTOR FOR CRIMES AGAINST HUMAN RIGHTS WORKERS IN GUATEMALA.,RULE OF LAW,RULE OF LAW,SUPPORT FOR THE EFFORTS OF THE SPECIAL PROSECUTOR FOR CRIMES AGAINST HUMAN RIGHTS WORKERS IN GUATEMALA.,,,15150,4,,15150.07,,,,,,,,
40818398,RULE OF LAW,RULE OF LAW,"THIS PROJECT WILL PROMOTE CITIZEN PARTICIPATION, TRANSPARENCY, AND LEGAL ADVOCACY IN CHINA.",RULE OF LAW,RULE OF LAW,"THIS PROJECT WILL PROMOTE CITIZEN PARTICIPATION, TRANSPARENCY, AND LEGAL ADVOCACY IN CHINA.",,,15100,3,,15130.05,15150.02,,,,,,,
40818398,RULE OF LAW,RULE OF LAW,THIS PROJECT WILL SUPPORT THE CREATION OF A RURAL LEGAL AID CORPS AND PROMOTE THE DEVELOPMENT OF A UNIFIED LEGAL SYSTEM IN CHINA,RULE OF LAW,RULE OF LAW,THIS PROJECT WILL SUPPORT THE CREATION OF A RURAL LEGAL AID CORPS AND PROMOTE THE DEVELOPMENT OF A UNIFIED LEGAL SYSTEM IN CHINA,,,15130,4,,15130.05,43040.01,15130.03,,,,,,
40818398,RULE OF LAW,RULE OF LAW,THIS PROJECT WILL TRAIN CRIMINAL DEFENSE LAWYERS AND ENGAGE THESE LAWYERS IN THE NEED FOR CRIMINAL DEFENSE REFORM,RULE OF LAW,RULE OF LAW,THIS PROJECT WILL TRAIN CRIMINAL DEFENSE LAWYERS AND ENGAGE THESE LAWYERS IN THE NEED FOR CRIMINAL DEFENSE REFORM,,,15130,4,,15130.04,,,,,,,,
40818398,RULE OF LAW,RULE OF LAW,"TO DEVELOP, TEST AND IMPLEMENT A PILOT TRANSPARENT MUNICIPAL GOVERNMENT MANAGEMENT MODEL IN FOUR MUNICIPALITIES IN ECUADOR.",RULE OF LAW,RULE OF LAW,"TO DEVELOP, TEST AND IMPLEMENT A PILOT TRANSPARENT MUNICIPAL GOVERNMENT MANAGEMENT MODEL IN FOUR MUNICIPALITIES IN ECUADOR.",,1,15140,4,,15140.04,,,,,,,,
40818398,SO 2.2 RULE OF LAW,RULE OF LAW,"NIS REG - WASHINGTON ALLOWANCE, SUPPORT FOR RULE OF LAW, BUREAU FOR EUROPE AND EURASIA, E+E/DGST, PHX",SO 2.2 RULE OF LAW,RULE OF LAW,"NIS REG - WASHINGTON ALLOWANCE, SUPPORT FOR RULE OF LAW, BUREAU FOR EUROPE AND EURASIA, E+E/DGST, PHX",,,15140,3,,15140.04,,,,,,,,
40818398,SO1 RULE OF LAW,RULE OF LAW,"AZERBAIJAN, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, MAL",SO1 RULE OF LAW,RULE OF LAW,"AZERBAIJAN, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, MAL",,,15000,3,,15150.05,15210.01,,,,,,,
40818398,SO1 RULE OF LAW,RULE OF LAW,"CIVIL SOCIETY: LABOR, 934-004, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",SO1 RULE OF LAW,RULE OF LAW,"CIVIL SOCIETY: LABOR, 934-004, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",,,15000,3,,15150.05,15210.01,,,,,,,
40818398,SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: ADMINISTRATIVE AND PROGRAM SUPPORT, 934-002 IR 2.1, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: ADMINISTRATIVE AND PROGRAM SUPPORT, 934-002 IR 2.1, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",,,15000,3,,15150.05,15210.01,,,,,,,
40818398,SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: DG ANALYTICAL SERVICES, 934-001 IR 1.1, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: DG ANALYTICAL SERVICES, 934-001 IR 1.1, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",,,15000,3,,15150.05,15210.01,,,,,,,
40818398,SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: RSSAS, 934-002 IR 2.3, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: RSSAS, 934-002 IR 2.3, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",,,15000,3,,15150.05,15210.01,,,,,,,
40818398,SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: TRAVEL, 934-003 IR 3.1, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: TRAVEL, 934-003 IR 3.1, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",,,15000,3,,15150.05,15210.01,,,,,,,
40818398,SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: TRAVEL, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",SO1 RULE OF LAW,RULE OF LAW,"CROSS-CUTTING: TRAVEL, BUREAU FOR DEMOCRACY, CONFLICT AND HUMANITARIAN ASSISTANCE, DCHA/DG, PHX",,,15000,3,,15150.05,15210.01,,,,,,,
