iso2,iso3,adt_code,year,grant_amount,subject,grant_count,foundation_count,country
UA,UKR,120,2010,38000,Health,1,1,Ukraine
UA,UKR,150,2005,550000,Government and Civil Society,4,1,Ukraine
UA,UKR,150,2006,400000,Government and Civil Society,3,1,Ukraine
UA,UKR,150,2007,540000,Government and Civil Society,4,1,Ukraine
UA,UKR,150,2008,865496,Government and Civil Society,6,3,Ukraine
UA,UKR,150,2009,1840000,Government and Civil Society,8,4,Ukraine
UA,UKR,150,2010,440000,Government and Civil Society,4,1,Ukraine
UA,UKR,160,2005,195000,Other Social Infrastructure and Services,8,3,Ukraine
UA,UKR,160,2006,59650,Other Social Infrastructure and Services,5,2,Ukraine
UA,UKR,160,2007,136000,Other Social Infrastructure and Services,10,2,Ukraine
UA,UKR,160,2008,1957000,Other Social Infrastructure and Services,10,7,Ukraine
UA,UKR,160,2009,2439500,Other Social Infrastructure and Services,24,14,Ukraine
UA,UKR,160,2010,2269500,Other Social Infrastructure and Services,14,6,Ukraine
UA,UKR,250,2007,100000,Business and Other Services,1,1,Ukraine
UA,UKR,410,2005,30000,General environmental protection Non-sector specific,1,1,Ukraine
UA,UKR,410,2006,90000,General environmental protection Non-sector specific,1,1,Ukraine
UA,UKR,410,2007,32000,General environmental protection Non-sector specific,1,1,Ukraine
UA,UKR,410,2009,85000,General environmental protection Non-sector specific,2,2,Ukraine
UA,UKR,410,2010,64000,General environmental protection Non-sector specific,1,1,Ukraine
UA,UKR,430,2005,150000,Other Multisector/Cross-cutting,1,1,Ukraine
UA,UKR,430,2006,140000,Other Multisector/Cross-cutting,2,1,Ukraine
UA,UKR,430,2007,473000,Other Multisector/Cross-cutting,3,3,Ukraine
UA,UKR,430,2008,114300,Other Multisector/Cross-cutting,2,2,Ukraine
UA,UKR,430,2009,15000,Other Multisector/Cross-cutting,1,1,Ukraine
UA,UKR,430,2010,100000,Other Multisector/Cross-cutting,1,1,Ukraine
UA,UKR,700,2008,52000,Humanitarian Aid (Including Reconstruction and Recovery),2,2,Ukraine
UA,UKR,700,2009,20000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Ukraine
UA,UKR,700,2010,25000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Ukraine
UA,UKR,920,2005,211000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,3,1,Ukraine
UA,UKR,920,2006,200000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Ukraine
UA,UKR,920,2007,160000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Ukraine
UA,UKR,920,2008,100000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Ukraine
UA,UKR,920,2009,425000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,3,1,Ukraine
UA,UKR,920,2010,250000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Ukraine
UG,UGA,110,2005,3350466,Education,12,4,Uganda
UG,UGA,110,2006,3995409,Education,11,4,Uganda
UG,UGA,110,2007,4778669,Education,18,5,Uganda
UG,UGA,110,2008,1794500,Education,7,7,Uganda
UG,UGA,110,2009,5139942,Education,9,4,Uganda
UG,UGA,110,2010,883500,Education,8,5,Uganda
UG,UGA,120,2005,2280880,Health,8,2,Uganda
UG,UGA,120,2006,1913371,Health,4,4,Uganda
UG,UGA,120,2007,48163,Health,2,2,Uganda
UG,UGA,120,2008,9536707,Health,7,4,Uganda
UG,UGA,120,2009,15834022,Health,12,7,Uganda
UG,UGA,120,2010,11232000,Health,8,5,Uganda
UG,UGA,130,2006,198000,Population Policies/Programmes and Reproductive Health,1,1,Uganda
UG,UGA,130,2007,500000,Population Policies/Programmes and Reproductive Health,1,1,Uganda
UG,UGA,130,2008,1545500,Population Policies/Programmes and Reproductive Health,3,1,Uganda
UG,UGA,130,2009,800000,Population Policies/Programmes and Reproductive Health,2,2,Uganda
UG,UGA,130,2010,1072500,Population Policies/Programmes and Reproductive Health,4,3,Uganda
UG,UGA,140,2006,11000,Water Supply and Sanitation,1,1,Uganda
UG,UGA,140,2008,84080,Water Supply and Sanitation,4,2,Uganda
UG,UGA,140,2009,5535064,Water Supply and Sanitation,4,4,Uganda
UG,UGA,140,2010,5733514,Water Supply and Sanitation,2,2,Uganda
UG,UGA,150,2005,630000,Government and Civil Society,4,1,Uganda
UG,UGA,150,2006,1040000,Government and Civil Society,5,2,Uganda
UG,UGA,150,2007,767500,Government and Civil Society,5,2,Uganda
UG,UGA,150,2008,1310000,Government and Civil Society,5,1,Uganda
UG,UGA,150,2009,2565344,Government and Civil Society,9,6,Uganda
UG,UGA,150,2010,935500,Government and Civil Society,8,4,Uganda
UG,UGA,160,2005,199338,Other Social Infrastructure and Services,13,3,Uganda
UG,UGA,160,2006,437717,Other Social Infrastructure and Services,25,6,Uganda
UG,UGA,160,2007,290404,Other Social Infrastructure and Services,23,2,Uganda
UG,UGA,160,2008,170000,Other Social Infrastructure and Services,12,3,Uganda
UG,UGA,160,2009,403958,Other Social Infrastructure and Services,26,7,Uganda
UG,UGA,160,2010,300068,Other Social Infrastructure and Services,17,5,Uganda
UG,UGA,220,2009,45000,Communications,2,2,Uganda
UG,UGA,220,2010,100000,Communications,3,2,Uganda
UG,UGA,240,2006,175000,Banking and Financial Services,1,1,Uganda
UG,UGA,250,2005,75000,Business and Other Services,1,1,Uganda
UG,UGA,250,2006,15000,Business and Other Services,1,1,Uganda
UG,UGA,250,2009,7125261,Business and Other Services,11,7,Uganda
UG,UGA,250,2010,7794340,Business and Other Services,9,7,Uganda
UG,UGA,310,2005,2258660,"Agriculture, Forestry, Fishing",12,4,Uganda
UG,UGA,310,2006,3781266,"Agriculture, Forestry, Fishing",13,4,Uganda
UG,UGA,310,2007,838623,"Agriculture, Forestry, Fishing",1,1,Uganda
UG,UGA,310,2008,480500,"Agriculture, Forestry, Fishing",5,2,Uganda
UG,UGA,310,2009,21208297,"Agriculture, Forestry, Fishing",13,4,Uganda
UG,UGA,310,2010,4431720,"Agriculture, Forestry, Fishing",6,4,Uganda
UG,UGA,410,2005,835000,General environmental protection Non-sector specific,5,2,Uganda
UG,UGA,410,2006,334300,General environmental protection Non-sector specific,4,2,Uganda
UG,UGA,410,2007,220000,General environmental protection Non-sector specific,2,1,Uganda
UG,UGA,410,2008,2740000,General environmental protection Non-sector specific,8,3,Uganda
UG,UGA,410,2009,2600000,General environmental protection Non-sector specific,9,4,Uganda
UG,UGA,410,2010,407650,General environmental protection Non-sector specific,3,3,Uganda
UG,UGA,420,2008,250000,Women (in Development),2,2,Uganda
UG,UGA,420,2010,300000,Women (in Development),1,1,Uganda
UG,UGA,430,2005,285485,Other Multisector/Cross-cutting,3,3,Uganda
UG,UGA,430,2006,183604,Other Multisector/Cross-cutting,5,4,Uganda
UG,UGA,430,2007,982070,Other Multisector/Cross-cutting,12,6,Uganda
UG,UGA,430,2008,799380,Other Multisector/Cross-cutting,11,6,Uganda
UG,UGA,430,2009,1739178,Other Multisector/Cross-cutting,10,9,Uganda
UG,UGA,430,2010,612000,Other Multisector/Cross-cutting,11,6,Uganda
UG,UGA,700,2009,29000,Humanitarian Aid (Including Reconstruction and Recovery),2,2,Uganda
UG,UGA,920,2009,200000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Uganda
UG,UGA,930,2005,240000,Refugees,1,1,Uganda
UG,UGA,998,2005,59500,Unallocated/Unspecified,1,1,Uganda
UG,UGA,998,2006,50000,Unallocated/Unspecified,1,1,Uganda
UG,UGA,998,2008,740000,Unallocated/Unspecified,1,1,Uganda
UY,URY,140,2010,296500,Water Supply and Sanitation,1,1,Uruguay
UY,URY,150,2005,170000,Government and Civil Society,2,2,Uruguay
UY,URY,150,2006,616572,Government and Civil Society,2,2,Uruguay
UY,URY,150,2008,522000,Government and Civil Society,1,1,Uruguay
UY,URY,160,2008,93000,Other Social Infrastructure and Services,2,2,Uruguay
UY,URY,160,2009,10000,Other Social Infrastructure and Services,1,1,Uruguay
UY,URY,220,2007,20000,Communications,1,1,Uruguay
UY,URY,220,2008,20000,Communications,1,1,Uruguay
UY,URY,220,2009,25000,Communications,1,1,Uruguay
UY,URY,250,2006,40000,Business and Other Services,1,1,Uruguay
UY,URY,250,2009,20000,Business and Other Services,2,1,Uruguay
UY,URY,250,2010,20000,Business and Other Services,2,1,Uruguay
UY,URY,310,2008,200000,"Agriculture, Forestry, Fishing",1,1,Uruguay
UY,URY,330,2005,18000,Trade and Tourism,1,1,Uruguay
UY,URY,330,2006,18000,Trade and Tourism,1,1,Uruguay
UY,URY,410,2005,129840,General environmental protection Non-sector specific,1,1,Uruguay
UY,URY,410,2006,100000,General environmental protection Non-sector specific,1,1,Uruguay
UY,URY,410,2007,200000,General environmental protection Non-sector specific,1,1,Uruguay
UY,URY,410,2008,118000,General environmental protection Non-sector specific,2,2,Uruguay
UY,URY,410,2009,244550,General environmental protection Non-sector specific,3,1,Uruguay
UY,URY,420,2005,20000,Women (in Development),1,1,Uruguay
UY,URY,430,2006,480000,Other Multisector/Cross-cutting,2,2,Uruguay
UY,URY,430,2007,193000,Other Multisector/Cross-cutting,1,1,Uruguay
UY,URY,430,2008,12000,Other Multisector/Cross-cutting,1,1,Uruguay
UY,URY,430,2009,20000,Other Multisector/Cross-cutting,2,2,Uruguay
UY,URY,430,2010,10000,Other Multisector/Cross-cutting,1,1,Uruguay
UY,URY,920,2009,86500,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Uruguay
UZ,UZB,110,2006,20000,Education,1,1,Uzbekistan
UZ,UZB,150,2008,45000,Government and Civil Society,1,1,Uzbekistan
UZ,UZB,150,2009,45000,Government and Civil Society,1,1,Uzbekistan
UZ,UZB,160,2007,20000,Other Social Infrastructure and Services,1,1,Uzbekistan
UZ,UZB,160,2008,99679,Other Social Infrastructure and Services,1,1,Uzbekistan
UZ,UZB,410,2010,32000,General environmental protection Non-sector specific,1,1,Uzbekistan
UZ,UZB,430,2009,55794,Other Multisector/Cross-cutting,1,1,Uzbekistan
UZ,UZB,700,2009,45000,Humanitarian Aid (Including Reconstruction and Recovery),2,1,Uzbekistan
UZ,UZB,700,2010,15000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Uzbekistan
VE,VEN,110,2007,25000,Education,1,1,Venezuela
VE,VEN,110,2009,59057,Education,1,1,Venezuela
VE,VEN,120,2005,72000,Health,1,1,Venezuela
VE,VEN,120,2006,13312,Health,1,1,Venezuela
VE,VEN,120,2009,15000,Health,1,1,Venezuela
VE,VEN,150,2006,89500,Government and Civil Society,1,1,Venezuela
VE,VEN,150,2007,83500,Government and Civil Society,1,1,Venezuela
VE,VEN,150,2008,50000,Government and Civil Society,1,1,Venezuela
VE,VEN,150,2009,30000,Government and Civil Society,1,1,Venezuela
VE,VEN,160,2005,137935,Other Social Infrastructure and Services,2,2,Venezuela
VE,VEN,160,2009,37000,Other Social Infrastructure and Services,1,1,Venezuela
VE,VEN,160,2010,117000,Other Social Infrastructure and Services,2,1,Venezuela
VE,VEN,220,2006,20000,Communications,1,1,Venezuela
VE,VEN,250,2005,94000,Business and Other Services,1,1,Venezuela
VE,VEN,250,2009,160000,Business and Other Services,3,1,Venezuela
VE,VEN,250,2010,85000,Business and Other Services,2,1,Venezuela
VE,VEN,310,2008,1943130,"Agriculture, Forestry, Fishing",2,1,Venezuela
VE,VEN,310,2009,103000,"Agriculture, Forestry, Fishing",1,1,Venezuela
VE,VEN,410,2008,12935240,General environmental protection Non-sector specific,12,2,Venezuela
VE,VEN,410,2009,765000,General environmental protection Non-sector specific,1,1,Venezuela
VE,VEN,410,2010,1024000,General environmental protection Non-sector specific,3,2,Venezuela
VE,VEN,430,2005,45000,Other Multisector/Cross-cutting,1,1,Venezuela
VE,VEN,430,2006,90000,Other Multisector/Cross-cutting,1,1,Venezuela
VE,VEN,430,2007,25000,Other Multisector/Cross-cutting,1,1,Venezuela
VE,VEN,430,2008,50000,Other Multisector/Cross-cutting,1,1,Venezuela
VE,VEN,430,2009,10000,Other Multisector/Cross-cutting,1,1,Venezuela
VE,VEN,920,2009,10000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Venezuela
VE,VEN,930,2008,40000,Refugees,1,1,Venezuela
VN,VNM,110,2005,140900,Education,5,4,Vietnam
VN,VNM,110,2006,249900,Education,10,3,Vietnam
VN,VNM,110,2007,1680000,Education,6,2,Vietnam
VN,VNM,110,2008,2459508,Education,3,3,Vietnam
VN,VNM,110,2009,931268,Education,8,5,Vietnam
VN,VNM,110,2010,242800,Education,8,5,Vietnam
VN,VNM,120,2005,1417700,Health,11,3,Vietnam
VN,VNM,120,2006,1703886,Health,11,4,Vietnam
VN,VNM,120,2007,1257800,Health,6,3,Vietnam
VN,VNM,120,2008,1156300,Health,8,3,Vietnam
VN,VNM,120,2009,10020344,Health,14,6,Vietnam
VN,VNM,120,2010,1518000,Health,10,4,Vietnam
VN,VNM,130,2005,646280,Population Policies/Programmes and Reproductive Health,5,2,Vietnam
VN,VNM,130,2006,339500,Population Policies/Programmes and Reproductive Health,3,1,Vietnam
VN,VNM,130,2007,1046200,Population Policies/Programmes and Reproductive Health,6,1,Vietnam
VN,VNM,130,2008,1051600,Population Policies/Programmes and Reproductive Health,5,1,Vietnam
VN,VNM,130,2009,860355,Population Policies/Programmes and Reproductive Health,5,1,Vietnam
VN,VNM,140,2005,149000,Water Supply and Sanitation,1,1,Vietnam
VN,VNM,140,2006,60000,Water Supply and Sanitation,1,1,Vietnam
VN,VNM,140,2007,90000,Water Supply and Sanitation,1,1,Vietnam
VN,VNM,140,2008,35000,Water Supply and Sanitation,1,1,Vietnam
VN,VNM,140,2009,395000,Water Supply and Sanitation,4,3,Vietnam
VN,VNM,140,2010,50000,Water Supply and Sanitation,2,2,Vietnam
VN,VNM,150,2005,195000,Government and Civil Society,2,1,Vietnam
VN,VNM,150,2007,26300,Government and Civil Society,1,1,Vietnam
VN,VNM,150,2008,632800,Government and Civil Society,5,2,Vietnam
VN,VNM,150,2009,1888863,Government and Civil Society,11,3,Vietnam
VN,VNM,150,2010,70000,Government and Civil Society,1,1,Vietnam
VN,VNM,160,2005,2380620,Other Social Infrastructure and Services,49,3,Vietnam
VN,VNM,160,2006,1125280,Other Social Infrastructure and Services,36,2,Vietnam
VN,VNM,160,2007,1397700,Other Social Infrastructure and Services,45,4,Vietnam
VN,VNM,160,2008,2070050,Other Social Infrastructure and Services,36,9,Vietnam
VN,VNM,160,2009,1568980,Other Social Infrastructure and Services,22,3,Vietnam
VN,VNM,160,2010,305000,Other Social Infrastructure and Services,12,4,Vietnam
VN,VNM,220,2005,885200,Communications,3,1,Vietnam
VN,VNM,220,2006,600000,Communications,1,1,Vietnam
VN,VNM,220,2007,350000,Communications,1,1,Vietnam
VN,VNM,220,2008,1156500,Communications,4,1,Vietnam
VN,VNM,220,2009,1074935,Communications,4,1,Vietnam
VN,VNM,240,2007,181200,Banking and Financial Services,2,1,Vietnam
VN,VNM,240,2008,100000,Banking and Financial Services,1,1,Vietnam
VN,VNM,250,2005,576660,Business and Other Services,3,3,Vietnam
VN,VNM,250,2007,488729,Business and Other Services,5,3,Vietnam
VN,VNM,250,2008,962750,Business and Other Services,6,2,Vietnam
VN,VNM,250,2009,1199085,Business and Other Services,11,2,Vietnam
VN,VNM,250,2010,482400,Business and Other Services,4,3,Vietnam
VN,VNM,310,2005,400000,"Agriculture, Forestry, Fishing",3,2,Vietnam
VN,VNM,310,2006,1266500,"Agriculture, Forestry, Fishing",10,4,Vietnam
VN,VNM,310,2007,90300,"Agriculture, Forestry, Fishing",3,1,Vietnam
VN,VNM,310,2008,209000,"Agriculture, Forestry, Fishing",3,2,Vietnam
VN,VNM,310,2009,446200,"Agriculture, Forestry, Fishing",2,2,Vietnam
VN,VNM,310,2010,120000,"Agriculture, Forestry, Fishing",1,1,Vietnam
VN,VNM,330,2007,49700,Trade and Tourism,1,1,Vietnam
VN,VNM,410,2005,210000,General environmental protection Non-sector specific,2,1,Vietnam
VN,VNM,410,2006,938400,General environmental protection Non-sector specific,6,2,Vietnam
VN,VNM,410,2007,570600,General environmental protection Non-sector specific,4,1,Vietnam
VN,VNM,410,2008,3648811,General environmental protection Non-sector specific,7,4,Vietnam
VN,VNM,410,2009,5608215,General environmental protection Non-sector specific,23,3,Vietnam
VN,VNM,410,2010,4727390,General environmental protection Non-sector specific,16,4,Vietnam
VN,VNM,420,2007,42000,Women (in Development),1,1,Vietnam
VN,VNM,420,2008,111600,Women (in Development),1,1,Vietnam
VN,VNM,430,2005,383500,Other Multisector/Cross-cutting,4,2,Vietnam
VN,VNM,430,2006,636000,Other Multisector/Cross-cutting,6,2,Vietnam
VN,VNM,430,2007,2078350,Other Multisector/Cross-cutting,14,3,Vietnam
VN,VNM,430,2008,1583200,Other Multisector/Cross-cutting,13,4,Vietnam
VN,VNM,430,2009,4836540,Other Multisector/Cross-cutting,29,14,Vietnam
VN,VNM,430,2010,646900,Other Multisector/Cross-cutting,8,6,Vietnam
VN,VNM,700,2008,146739,Humanitarian Aid (Including Reconstruction and Recovery),3,3,Vietnam
VN,VNM,700,2009,380671,Humanitarian Aid (Including Reconstruction and Recovery),4,4,Vietnam
VN,VNM,700,2010,15000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Vietnam
VN,VNM,920,2005,40000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Vietnam
VN,VNM,998,2005,280000,Unallocated/Unspecified,1,1,Vietnam
VN,VNM,998,2006,53500,Unallocated/Unspecified,1,1,Vietnam
VU,VUT,130,2010,55000,Population Policies/Programmes and Reproductive Health,1,1,Vanuatu
VU,VUT,140,2010,300000,Water Supply and Sanitation,1,1,Vanuatu
VU,VUT,160,2010,18500,Other Social Infrastructure and Services,1,1,Vanuatu
VU,VUT,310,2008,205000,"Agriculture, Forestry, Fishing",1,1,Vanuatu
VU,VUT,410,2008,75000,General environmental protection Non-sector specific,1,1,Vanuatu
VU,VUT,430,2008,160000,Other Multisector/Cross-cutting,2,1,Vanuatu
VU,VUT,430,2010,47000,Other Multisector/Cross-cutting,1,1,Vanuatu
WS,WSM,160,2008,30000,Other Social Infrastructure and Services,1,1,Samoa
WS,WSM,410,2007,255000,General environmental protection Non-sector specific,3,3,Samoa
WS,WSM,700,2009,200000,Humanitarian Aid (Including Reconstruction and Recovery),2,2,Samoa
WS,WSM,700,2010,25000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Samoa
YE,YEM,150,2008,200000,Government and Civil Society,1,1,Yemen
YE,YEM,150,2009,120000,Government and Civil Society,3,1,Yemen
YE,YEM,160,2009,60000,Other Social Infrastructure and Services,2,1,Yemen
YE,YEM,160,2010,500000,Other Social Infrastructure and Services,2,2,Yemen
YE,YEM,430,2010,20000,Other Multisector/Cross-cutting,1,1,Yemen
ZA,ZAF,110,2005,17390602,Education,53,13,South Africa
ZA,ZAF,110,2006,19346872,Education,66,21,South Africa
ZA,ZAF,110,2007,17368807,Education,70,14,South Africa
ZA,ZAF,110,2008,33456758,Education,85,24,South Africa
ZA,ZAF,110,2009,19733889,Education,65,21,South Africa
ZA,ZAF,110,2010,13579899,Education,40,7,South Africa
ZA,ZAF,120,2005,5265628,Health,46,12,South Africa
ZA,ZAF,120,2006,5121450,Health,32,13,South Africa
ZA,ZAF,120,2007,7489824,Health,28,12,South Africa
ZA,ZAF,120,2008,5974349,Health,37,14,South Africa
ZA,ZAF,120,2009,7731322,Health,37,19,South Africa
ZA,ZAF,120,2010,25061025,Health,20,10,South Africa
ZA,ZAF,130,2005,2716138,Population Policies/Programmes and Reproductive Health,7,4,South Africa
ZA,ZAF,130,2006,460000,Population Policies/Programmes and Reproductive Health,3,2,South Africa
ZA,ZAF,130,2007,1500000,Population Policies/Programmes and Reproductive Health,4,3,South Africa
